fold,score,n_sample,source,sub_name,filename,feature importance T-7,feature importance T-6,feature importance T-5,feature importance T-4,feature importance T-3,feature importance T-2,feature importance T-1
0,0.5454944874204583,3233,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0.005678741430150502,0.009515570564132292,0.009077528453790073,0.012960164047889943,0.007559325096252667,0.0005384089769894906,0.022012123272572515
0,0.5902786790973444,3233,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0.007804981831508529,0.013553014002137154,0.017161150478013042,0.01104362384600852,0.014122352826780172,0.010738875466499865,0.061966212576291736
0,0.5447147785092801,3233,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0.009877534438520252,0.00031508919921370283,0.00475238959079286,0.003899966396548005,0.009382219757321276,0.0061854349408202005,0.025299010162089484
0,0.5486729281298873,3233,cognitive,6,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0.011752093511313132,0.007194718494644703,0.018931392809323034,0.011667393026106022,0.01695424422634283,0.012045179024627272,0.031017764426029104
0,0.4943124150554554,3233,cognitive,7,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0.00020497161047134394,-0.0068139727227156,-0.002828920864498208,-0.0013372549130762801,-0.008266152890400918,-0.003057377745209211,-0.0038621170266239955
0,0.515517964042364,2585,cognitive,8,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0.004146328699224699,0.0017432227823244828,0.0004299183370353621,0.0005547056246185567,0.014436483403550643,0.0005380817436515528,0.006212617893826123
0,0.508556791209244,3233,cognitive,1,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.0003261132659660715,0.0006060552301405009,-0.0020290309655712213,0.0023696486247088864,0.005032515841646129,-0.0025483852384699636,-5.809486824928656e-05
0,0.541653723492248,3233,cognitive,2,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.0030649428867445595,0.00017317421317130098,-0.0038886692348082284,0.0007151268608579619,0.003102259808582808,0.0037220681792748955,0.03192694168965255
0,0.5378006336947051,3233,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,-0.0007788505639031551,0.005385172066373745,0.008011225683056377,0.0011857748326911221,0.007624579886983529,0.005219512519715619,0.015229456416197107
0,0.5669334117431543,3233,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.01461195590782779,0.0013664537807294042,0.016582983393784157,0.007556033260041439,0.014527848760252171,0.014273675920182005,0.036081260764528014
0,0.5261499617663354,3233,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,-0.0016857810279339413,-0.00045726274382518195,-0.0012188814428374939,0.0015667487300487283,0.005800727076107115,0.0016099362202401934,0.01585204516423564
0,0.6391471194807249,3233,cognitive,6,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.022761742053986234,0.008003864974211017,0.01923560166196132,0.00746581611140551,0.01504654414377381,0.007504935050474793,0.06809792514532617
0,0.5147371202822415,3233,cognitive,7,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.0038926478891506467,-0.0009806278708821225,0.0015734161089541287,0.003934614960546534,-0.0024107303028829243,0.0014434099688836355,0.011769873935341207
0,0.5133691790769441,3233,cognitive,8,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.0011942953896155073,-0.0015909021707892989,-0.0017065302758085044,0.0012157552210001032,0.002263900677488295,0.00082839815560104,0.0058360568795646104
0,0.5566105277965616,3233,cognitive,9,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.0057855740934036224,-0.006083975763706085,-0.0036491206138904776,0.0231740167900479,-0.004065345626617323,0.003395775713607696,0.03786678925851061
0,0.52046021739554,3233,cognitive,10,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.0074182694138441255,0.0025575792745384128,0.000577081258847334,0.007114063858140873,0.009850727013921135,0.007478922530048127,0.01235628734704416
0,0.5170083177338796,3233,cognitive,11,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.003374252048254234,0.0011115566381402209,0.00450648171919763,0.0015432039587497282,0.003507615085056359,0.004956456970822953,0.012660033635398998
0,0.502751464826071,3233,cognitive,12,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,-0.002205098631561342,-0.0022206531834667643,0.0012623626087713336,0.0002022830694481781,-0.0032880183111950955,0.0026977479978039453,0.0008781121569655936
0,0.5641886378807508,3233,cognitive,13,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.004492379145589598,0.0030639179522806703,0.010022438368731701,0.012048106292766281,0.011390765916744395,0.01668665832270484,0.03763881167734475
0,0.5118324615151213,3233,cognitive,14,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.00047384684141813513,-0.0036517679995637154,-0.0003434079022465175,0.007002422555446547,0.001530864140177879,0.004348195944081368,0.012973923483328275
0,0.5190464789325006,3233,cognitive,15,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.0023002261748840238,0.00016013629372920723,0.005119242405200885,0.00013370688416390885,0.0085506027796295,0.005317602620839845,0.0062858971731998056
0,0.4572835865115277,53,cognitive,1,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.09052893185246128,-0.0580624808198338,-0.03904720075675957,-0.00979079335696983,-0.07292357560739912,-0.0739292549770491,-0.08769429100311457
0,0.49726141166341264,53,cognitive,2,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.007332243916996728,-0.0023809325010921865,0.023724740961524167,-0.031817295431561296,0.02589782149475972,0.035043639957178054,-0.02603444743188062
0,0.5484386179662036,53,cognitive,3,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.004133343962351798,0.007886290156304227,0.003602677553048278,0.04286718630046553,0.03858325400411496,0.004670423426101045,-0.015878823704886448
0,0.5285788362654084,53,cognitive,4,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.08729148777413848,0.04473548575663684,0.007999570727228022,-0.01583590634770173,-0.00508467195460946,0.0053416452447209275,0.036791739026352674
0,0.5790513418543196,53,cognitive,5,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.01482821724078639,0.06944709252188469,0.0763140434409478,0.009988182434511994,0.03213185224698377,0.04069427374049944,0.06525551781005376
0,0.6111685025783864,53,cognitive,6,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.05781813287917949,0.11256725197713582,0.05635905567300925,0.0873451821649497,0.08510424846471368,0.10418228659798437,0.07631787699810964
0,0.4979440316339021,53,cognitive,7,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.019453808602744767,0.029318165688424703,-0.009812883137351246,0.05285490693908823,0.014883170500654287,0.025470605686840658,-0.01180177006842133
0,0.5725322131572131,53,cognitive,8,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.045257192653025996,0.04649891004057669,0.007571440904774252,-0.020198782698782714,0.05073113614780282,0.04749498186998187,-0.024655475697142326
0,0.49336258308852166,53,cognitive,9,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.10716483816473868,-0.06220270583312252,-0.04633139378877812,-0.046497088733447475,-0.02828895923721119,-0.05989793309000836,0.02289718470230463
0,0.45226917864144267,53,cognitive,10,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.05208192191605323,-0.06340570483311589,-0.02541488116813012,-0.0032539790414277347,-0.007471071513479139,-0.033578424412897726,-0.08294385002062839
0,0.46422246250371246,53,cognitive,11,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.014366823210573244,-0.020178942678942713,-0.06944220095782601,-0.032690414315414355,-0.03157225460350464,-0.03358918362043364,-0.029262353356103395
0,0.4632062472551603,53,cognitive,12,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.06020462387853691,-0.02377362130623001,-0.024401350461133064,-0.013649950592885384,-0.00870170650605433,0.008703173034694778,-0.03380339889579019
0,0.4777276263512437,53,cognitive,13,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.049263505921191754,-0.04502464884803234,-0.021072238612918615,-0.01699199393204645,-0.03232948453985042,-0.02155063987345613,0.043835744516402445
0,0.5411288572075493,53,cognitive,14,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.02304192339783705,0.05785859906792323,-0.019457884945212844,0.07516438372039122,0.023993275069620512,0.008615831220649744,0.026549827241316583
0,0.5242767718286152,53,cognitive,15,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.04310856727331376,-0.04241147885013086,-0.006748397691657987,-0.00293332771299355,-0.03275861837641787,-0.1067767910639454,-0.06331723011158491
0,0.5663009648303765,53,cognitive,16,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.03375732700487595,0.027841451395372897,0.009330584085485982,0.04639005602240888,0.0055556203963066045,0.048077601410934666,0.06570170660856929
0,0.4898895106451786,53,cognitive,17,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.012181654710565265,-0.04282702462575409,-0.06145434643085664,-0.017959399812812044,-0.07687630702124007,-0.040222301174541786,-0.007705127283927521
0,0.580689289656681,53,cognitive,18,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.04240458979589417,0.02277610967828362,0.03468120965403576,0.05591593075288729,0.03241057545405376,0.057701647158168924,-0.0014382790469746997
0,0.5356808292338172,53,cognitive,19,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.03395693257104322,-0.06562093883606077,0.008425678853027774,-0.02334033156776103,-0.027602425059358983,-0.040010275543735506,-0.019689249447470625
0,0.49509353890053576,53,cognitive,20,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.02250781068017705,-0.06021091020265549,-0.014348372350337774,-0.04054304245283017,-0.008530507512229224,-0.017519574015839735,-0.0035973386908921432
0,0.5288896854257185,53,cognitive,21,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.011932507468261466,0.018981880191533445,-0.02854101014649073,0.014172009452025047,-0.00938283531497705,0.020450197846393327,-0.016015154020438814
0,0.5153794426425085,53,cognitive,22,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.012083098104603434,-0.031357282238752546,-0.05336214751693613,-0.02140140880763532,-0.002220845453528575,0.008310561054997218,-0.03582247184710296
0,0.5963939763939764,53,cognitive,23,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.03323661986161987,0.04858813856394502,0.05757395919492695,0.004667805611353981,0.009718721690495868,-8.211725550434368e-05,0.08983714075649561
0,0.6157569360401617,53,cognitive,24,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.023777521398541956,0.04561489374229881,-0.007048243391435194,0.015059503687979958,0.005416996881507763,0.024065594324244866,0.057643603581986266
0,0.5254618819338815,53,cognitive,25,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.03136808976340042,0.05637114606609421,-0.02976236902408206,0.013660681265516755,0.046178646862177875,0.004688381198403885,0.019189946265791746
0,0.4560462547970775,53,cognitive,26,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.009425888713816565,0.002490333425776564,0.004792748601162361,-0.0070921518513664406,-0.029847499472883437,-0.04540866098457149,-0.06344137699789855
0,0.4373124159469523,53,cognitive,27,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.06592502662489605,-0.06101423265883599,-0.03737641141100291,-0.11282648535825061,-0.0777312673450509,-0.004208686712427828,-0.04814741446995081
0,0.5604442566938084,53,cognitive,28,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.0419423456744117,-0.012013493590340762,0.036558491051631316,0.0894320627364028,0.045136973858279444,0.05222378724216964,0.01942736379474188
0,0.526097798820759,53,cognitive,29,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.026507707568744925,-0.00747555850338894,-0.005286435634316666,-0.006806110351334832,0.007758709711587708,-0.027304446320891563,0.025746346971837225
0,0.468843016424508,53,cognitive,30,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.08959495966830813,-0.06472705926778698,-0.031531247582434696,-0.09808070206480189,-0.11910467837668295,-0.09340751572710027,-0.025697942493924035
0,0.4965645171111923,53,cognitive,31,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.019527097795640012,-0.019667830417191008,-0.03146698534486257,-0.004917383861757246,-0.0354750233426704,-0.02129083275822405,-0.01836685543782729
0,0.5614881646131646,53,cognitive,32,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.01919483294483293,-0.010286657786657771,0.007882915695415715,-0.007256354756354733,0.02014319014319018,0.058071477133977166,0.06444042069042073
0,0.4574915684498227,53,cognitive,33,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.020683970748486914,-0.09720495521064783,-0.05474499802678171,-0.022761991259144992,-0.043266374043413915,-0.06861016736443684,-0.029204436613355055
0,0.5390650478553705,53,cognitive,34,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.06125241492378587,-0.02057890597305917,-0.015245480326125483,-0.02923068614852884,-0.06550623116802548,-0.021645493619283918,-0.07807854041120169
0,0.6855016478356136,53,cognitive,35,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.04834321557281701,0.07095087807453392,0.01520315863769368,0.017386231497553407,0.03539217476598873,0.047112612186932155,0.06530542266785147
0,0.49129934612733983,53,cognitive,36,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.0037673104498209655,-0.0071565996056542295,-0.028481629403898295,0.0575324623973521,0.014705051571910831,-0.0009734370243823897,-0.027999960240506473
0,0.5756852879602187,53,cognitive,37,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.037005897901558074,-0.010249746235434176,0.01626942194462966,0.014611848429946261,0.018776264154265053,0.10229013247191913,0.06864216859369213
0,0.6218093412444267,53,cognitive,38,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.04778931825512019,0.029955467874942333,0.08913389648312159,0.09784889554515575,0.10030511191871258,0.09001017626719567,0.05076909729650074
0,0.5066162290769862,53,cognitive,39,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.012405379343860401,0.00313605313201345,0.010115264073597401,-0.011592642140887737,0.001791688799999014,0.021855986790774412,-0.001538452200386653
0,0.436498770111575,53,cognitive,40,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.040657601198759705,-0.010891417331966097,-0.05578010174808949,-0.047784800806904434,-0.02290300971703408,-0.023606876693766914,-0.041949945372201446
0,0.6577599053089249,53,cognitive,41,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.0633330503918739,0.09381810636712598,0.07868993388601228,0.058457898310839515,0.06867573965613182,0.010655740410642368,0.038514415867357044
0,0.5747385311447812,53,cognitive,42,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.046915243706910456,0.02792322781385289,0.00977767255892265,0.012325940456148876,0.028842918270001718,0.00335386604136616,0.02940608215087389
0,0.43891204080772,53,cognitive,43,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.0269722668981085,-0.047238514076445345,-0.07341569247122966,-0.11838015287523129,-0.048785477223238775,-0.046091076623043806,-0.06046297931252502
0,0.4566059251224277,53,cognitive,44,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.020818164814745632,-0.029032577171602143,-0.09259527861549528,-0.006985031986360679,-0.06843506142630322,0.01002742872282481,-0.05053316959209662
0,0.5786988660370124,53,cognitive,45,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.0251010936593248,0.08615229383756509,0.05510898701881291,0.01637453090656297,0.01570260042549877,0.07866823776348848,0.039586527332342164
0,0.545000193196935,53,cognitive,46,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.04295096916332788,0.009410624790990762,0.06611506516668528,0.018435835781506475,-0.0174885739520207,0.01790274582787745,-0.011462360861080068
0,0.5590953300512124,53,cognitive,47,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.025229606994312814,0.04225528216337035,-0.03835679094870274,0.04939895276292331,0.05434560945590354,-0.01328086537645361,0.06218698716860478
0,0.416045625282951,53,cognitive,48,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.07314785989969208,-0.06225731174298397,-0.08009123440465052,-0.06466196911562046,-0.028907386043073375,-0.06701175537131727,-0.09593541569313642
0,0.5095992807806489,53,cognitive,49,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.014133764846340258,0.030743026283783847,-0.0071322984865727634,-0.011650258583789564,-0.011734495398450295,0.05902900116536734,0.03147176065647531
0,0.45776472148812575,53,cognitive,50,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.005866998643594373,0.01341904470627876,-0.013296320700576004,-0.018914209903571594,-0.04582128785320276,0.0061492018619678235,-0.02583880618987003
0,0.4415002958181427,53,cognitive,51,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.0512526115789683,-0.0486146435825759,-0.08252366995534988,-0.034197890447119794,-0.010967670828271613,-0.010732657746455904,-0.037658910171371976
0,0.5767023044850125,53,cognitive,52,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.022706918016248568,-0.06314024652006388,-0.038805982162980035,-0.061409803384955455,-0.019425696523820212,0.0037169848782425685,-0.011800793114180442
0,0.46938981103058003,53,cognitive,53,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.02924773864589786,-0.004262455131128229,-0.009488901819315809,-0.03259279651037524,-0.022612793101477506,0.03377372039790996,-0.057056429711964174
0,0.49019575977593977,448,mem_4,1,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.013470068014682968,0.005749465834770151,-0.011440632619947044,-0.003711348862137015,-0.015377383188683253,-0.01157719554942489,-0.0005019811844629241
0,0.5201543835203758,369,mem_4,2,../data/targets/mem_4-point/data_Matthews_2019.csv,2.0924269560562702e-05,-0.0009105862524716568,0.002908625139239185,-0.011981034410139391,0.010140572308993073,0.019192860774524683,-0.008854420020577247
0,0.5222474580989992,390,mem_4,3,../data/targets/mem_4-point/data_Matthews_2019.csv,0.008452218058267324,-0.005710800849446873,0.021545736725358554,0.005220716114684854,0.016943418120867627,0.0028378530138242763,0.017021216769535392
0,0.46867872214645023,478,mem_4,4,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.019750927163011127,-0.018491048164386494,-0.015934385474380225,-0.023946076725885272,-0.019580544658464445,-0.02557369286004238,-0.022575270247769414
0,0.5282239071233359,350,mem_4,5,../data/targets/mem_4-point/data_Matthews_2019.csv,0.004056741127592756,0.005943426888745618,0.006776941315524287,0.011237518215157626,0.005622468348010712,0.01846427685527216,0.01488574293733344
0,0.5253598514762782,374,mem_4,6,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.012414312340241717,-0.006223395853469016,-0.04570837778803901,0.011110136455304814,-0.016021114442414785,-0.0456004172001348,0.029571913064048005
0,0.542244455457763,429,mem_4,7,../data/targets/mem_4-point/data_Matthews_2019.csv,0.014773459048588289,-0.008285769004702204,-0.014167284868090258,0.008772283728642328,0.0074424890303609655,0.00527208169390041,0.04289255685393435
0,0.5751526193889069,364,mem_4,8,../data/targets/mem_4-point/data_Matthews_2019.csv,0.014906399576166785,0.03230293671021628,0.013647110750330793,0.04114205834998451,0.028957427278755932,0.03152324717485535,0.04519115416216322
0,0.6031558030336388,449,mem_4,9,../data/targets/mem_4-point/data_Matthews_2019.csv,0.023946861694028366,0.024006028280809145,0.02049981101075641,0.03570170080916546,0.04209016266458474,0.03273681734179633,0.06125748916993947
0,0.46996156170783,355,mem_4,10,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.002382298685783657,-0.013844652153698973,-0.023676906639723133,-0.02915208704311823,-0.024780607597140257,-0.01844180139653308,-0.04282933413465936
0,0.5053257926757189,351,mem_4,11,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.010192554019976768,-0.0005665563174435783,-0.019864642812157163,0.010397962012043316,-0.009506924323419392,-0.014045356099355682,0.008661398369921098
0,0.5315560971345815,466,mem_4,12,../data/targets/mem_4-point/data_Matthews_2019.csv,0.007601247310738979,0.014552627918170085,0.014151171551615827,0.011778307819891337,0.015308694392869882,-0.0011585438134494308,0.028449159714319994
0,0.60740202938344,77,mem_4,13,../data/targets/mem_4-point/data_Matthews_2019.csv,0.001549911586158581,0.02151979922521565,0.018598471168893814,0.05363251802165443,0.012609263613354415,0.015216909678280965,0.019951378899338835
0,0.5366069121169943,99,mem_4,14,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.03769068642791784,-0.005372016027352644,0.03886441347725892,-0.0015931258620141887,0.023718882632501125,-0.027285516537061773,-0.0018990255301231107
0,0.5856221523595104,170,mem_4,15,../data/targets/mem_4-point/data_Matthews_2019.csv,0.02699495638203355,0.014349647132423805,0.013034136010709995,-0.002180658777667532,0.010851380837368118,-0.05131384606772079,0.03980744123666571
0,0.7755541196741854,22,mem_4,16,../data/targets/mem_4-point/data_Matthews_2019.csv,0.10147972915242649,0.009849908863066737,0.03372002449305076,0.10169169372294366,0.1263361172818409,0.08095182914673041,0.1282580029619503
0,0.537819479797403,121,mem_4,17,../data/targets/mem_4-point/data_Matthews_2019.csv,0.02229856228384669,0.02344638235249541,0.0384249620402022,0.015202836905588445,0.0015829022500295996,0.027923271274643592,0.008371669088908762
0,0.6805816452197613,545,mem_4,18,../data/targets/mem_4-point/data_Matthews_2019.csv,0.050799838917346116,0.03931600479254872,0.04502424159727188,0.04039309082638254,0.047256604361738765,0.020390546015142987,0.09251537374434776
0,0.7106863994652107,594,mem_4,19,../data/targets/mem_4-point/data_Matthews_2019.csv,0.045062272413772655,0.035804884448100226,0.040069650311582675,0.054007151413006896,0.045557313514405916,0.031134467278505395,0.12222698455500458
0,0.5109251869415941,87,mem_4,20,../data/targets/mem_4-point/data_Matthews_2019.csv,0.02664004395939451,-0.022225405033764346,0.034671756300806496,0.022980622252192984,0.05987854800924528,-0.03265183248477836,0.010944458175770949
0,0.4836610042730153,128,mem_4,21,../data/targets/mem_4-point/data_Matthews_2019.csv,0.01938164067431796,-0.019805147047963916,-0.0037004400539854656,-0.037993803464947185,0.006022108318796066,0.013576344644365112,-0.03604125673746271
0,0.49940632765654547,117,mem_4,22,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.01319566258886779,0.021554328765179365,0.03239952622710071,0.04050390089607485,0.04787360787793153,-0.001360258280236809,0.03938424548211498
0,0.5411707673282172,169,mem_4,23,../data/targets/mem_4-point/data_Matthews_2019.csv,0.028816278787022098,0.024181991549229155,0.020988941913148363,0.03804160224650541,0.03208753516920816,0.05357417903252981,-0.0018571218995432459
0,0.548498299514693,66,mem_4,24,../data/targets/mem_4-point/data_Matthews_2019.csv,0.05224714070082925,0.01985142917192098,0.008765259148865745,0.022724901919574075,0.05922873087750139,0.00804670905142218,0.04133472970563136
0,0.49059661289255296,527,mem_4,25,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.012322272821622803,-0.00782019331150392,-0.02629976881609001,0.0026966542353809076,-0.006328516344294194,-0.020781746623509144,-0.008889961573653016
0,0.5427009740313907,528,mem_4,26,../data/targets/mem_4-point/data_Matthews_2019.csv,0.014403221329617721,-0.0009861223486177795,0.003495356633022162,0.01377656774998708,0.019739102342614244,0.023007476504856607,0.029683971879492878
0,0.5105781848310232,577,mem_4,27,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.00159118783800008,0.008416566506807461,0.015739997642970717,-0.0029391067605080367,-0.0009330021482259699,-0.004625943568465013,0.012195662557234194
0,0.5260657184459928,419,mem_4,28,../data/targets/mem_4-point/data_Matthews_2019.csv,0.009885734180081086,0.010773797658847062,0.008436382755792787,0.01017055164669608,0.00700369780055351,0.0063341052141703495,0.017914501284763112
0,0.5164061291728061,436,mem_4,29,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.009360662499635741,-0.004012860791480577,-0.00946658806600329,-0.002451486955114296,-0.01891794277434299,-0.003850904758935081,0.014658955626071363
0,0.5297891272023104,384,mem_4,30,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.02610844432177335,-0.04370655489941404,-0.02259566488212166,-0.021797913892262877,-0.02157175726280921,-0.014498560381449522,-0.007217353379554581
